402,Head_of_a_Walrus,"Head of a Walrus (German: Kopf eines Walrosses) is a 1521 pen drawing painted in watercolour by the German artist Albrecht Durer, now in the British Museum, London. At the time the walrus' main European population was around Scandinavia, and they were exotic to inland Europeans. The work reflects Durer fascination with what he perceived as unusual animals, with similarly intentioned works including depictions of lions and rhinoceros. The drawing was created as part of a larger series of 167 drawings of quadrupeds. The drawing is generally considered as not successful; and is viewed as curious attempted depiction that is neither aesthetically pleasing nor anatomically true to life. Art historians assume the artist drew it from memory having viewed a dead example during a 1520 visit to Zeeland to see a stranded whale which had decomposed before his arrival. Referring to the depiction departure for nature, Durer's animal has been described as ""amusing...it looks more like a hairless puppy with tusks. When Durer drew from life his accuracy was unquestionable, but he had only briefly seen a walrus, and had only fleeting memory and an elaborate verbal description from which to reconstruct the image"". The drawing is inscribed with the words ""1521 / Das dosig thyr van dem jch do das hawbt / contrefett hab ist gefangen worden / jn die niderlendischen see vnd / was XII ellen lang / brawendisch mit fur fusse"", which were for many years loosely translated to English as ""1521, That stupid (or dozy) animal of which I have portrayed the head was caught in the Netherlands sea and was twelve brabant ells long with four feet"", although the interpretation of ""dosig thyr"" as stupid or dozy is no longer necessarily held, and it may have that the text instead should be inferred as ""dasig"" or ""hiesig"", as in ""represented here"". The ""AD"" monograph and dating are later additions by another artist.",2021-12-03T18:01:26Z
403,Veneto,"Veneto (;) or Venetia is one of the 20 regions of Italy. Its population is about five million, ranking fourth in Italy. The region's capital is Venice while the biggest city is Verona. Veneto was part of the Roman Empire until the 5th century AD. Later, after a feudal period, it was part of the Republic of Venice until 1797. Venice ruled for centuries over one of the largest and richest maritime republics and trade empires in the world. After the Napoleonic Wars and the Congress of Vienna, the Republic was combined with Lombardy and annexed to the Austrian Empire as the Kingdom of Lombardy-Venetia, until that was merged with the Kingdom of Italy in 1866, as a result of the Third Italian War of Independence. Besides Italian, most inhabitants also speak Venetian. Since 1971 the Statute of Veneto has referred to the region's citizens as ""the Venetian people"". Article 1 defines Veneto as an ""autonomous Region"", ""constituted by the Venetian people and the lands of the provinces of Belluno, Padua, Rovigo, Treviso, Venice, Verona and Vicenza"", while maintaining ""bonds with Venetians in the world"". Article 2 sets forth the principle of the ""self-government of the Venetian people"" and mandates the Region to ""promote the historical identity of the Venetian people and civilisation"". Despite these affirmations, approved by the Italian Parliament, Veneto is not among the autonomous regions with special statute, differently from its north-eastern and north-western neighbours, Friuli-Venezia Giulia and Trentino-Alto Adige/Sudtirol respectively. Veneto is home to a notable nationalist movement, known as Venetian nationalism or Venetism. The region's largest party is the Liga Veneta, a founding component of the Lega Nord. The current President of Veneto is Luca Zaia (Liga Veneta-Lega Nord), re-elected in 2020 with 76.8% of the vote. An autonomy referendum took place in 2017: 57.2% of Venetians turned out, 98.1% voting ""yes"" to ""further forms and special conditions of autonomy"". Having been for a long period in history a land of mass emigration, Veneto is today one of the greatest immigrant-receiving regions in the country, with 487, 493 foreigners (9.9% of the regional population; January 2018), notably including Romanians (25.2%), Moroccans (9.3%), Chinese (7.1%), Moldovans (7.0%) and Albanians (6.9%).",2021-12-27T01:37:46Z
404,ZTE,"ZTE Corporation is a Chinese partially state-owned technology company that specializes in telecommunication. Founded in 1985, ZTE is listed on both the Hong Kong and Shenzhen Stock Exchanges. ZTE operates carrier networks, terminals, and telecommunication. Its core business is wireless, exchange, optical transmission, data telecommunications gear, telecommunications software, and mobile phones. It also offers video on demand and streaming media. ZTE primarily sells products under its own name, but it is also an OEM. ZTE is one of the top five largest smartphone manufacturers in its home market. The company has faced criticism in the United States over potential ties to the Chinese government that could enable surveillance. In 2017, ZTE was fined for illegally exporting U.S. technology to Iran and North Korea in violations of economic sanctions. In April 2018, after the company failed to properly reprimand the employees involved, the U.S. Department of Commerce banned U.S. companies (semiconductors) from exporting to ZTE for seven years. The ban was lifted in July 2018 after ZTE replaced its senior management, and agreed to pay additional fines and establish an internal compliance team for 10 years. In June 2020, the Federal Communications Commission (FCC) designated ZTE a national security threat.",2021-12-26T13:54:37Z
405,Toxocara_canis,"Toxocara canis (also known as dog roundworm) is a worldwide-distributed helminth parasite of dogs and other canids. The name is derived from the Greek word "", "" meaning bow or quiver, and the Latin word ""caro, "" meaning flesh. They live in the small intestine of the definitive host. In adult dogs, the infection is usually asymptomatic but may be characterized by diarrhea. By contrast, massive infection with Toxocara canis can be fatal in puppies, causing diarrhea, vomiting, an enlarged abdomen, flatulence, and poor growth rate. As paratenic hosts, a number of vertebrates, including humans, and some invertebrates can become infected. Humans are infected, like other paratenic hosts, by ingestion of embryonated T. canis eggs. The disease (toxocariasis) caused by migrating T. canis larvae results in two syndromes: visceral larva migrans and ocular larva migrans. Owing to transmission of the infection from the mother to her puppies, preventive anthelmintic treatment of newborn puppies is strongly recommended. Several anthelmintic drugs are effective against adult worms, for example pyrantel, fenbendazole, and selamectin.",2021-12-13T03:56:19Z
406,Pestil,"Pestil, a Turkish word meaning dried fruit pulp, is best exemplified in the English term ""fruit leather."" Fruit leather is made from mechanically pulverizing fruit, then spreading it out to dry into a tough, yet flexible and edible material which can be kept preserved for several months in an airtight container. In Armenian pestil is called pastel. In Greek it is called. In some regions of Turkey, including the southeastern city of Urfa, this fruit dessert is also called bastik. A plum-based dessert from Bulgaria is also called pestil. It's prepared by boiling plums with sugar and water and cooling the mixture in a solid layer. Bulgarian pestil is sometimes thicker than its Turkish counterpart and might be cut in small pieces instead of rolled up. Pestil might be made with different types of fruit beside plums. Apples, apricots, pears, peaches and melons are popular choices.",2021-12-28T00:47:36Z
407,Sarpatta_Parambarai,"Sarpatta Parambarai is a 2021 Indian Tamil-language sports action film directed by Pa. Ranjith, who also co-produced the film under his banner Neelam Productions, along with Shanmugam Dhakshanaraj of K9 Studios. The film stars Arya, John Kokken, Shabeer Kallarakkal, Dushara Vijayan, Pasupathy, Anupama Kumar and Sanchana Natarajan. Set in the 1970s, the film revolves around a clash between two clans namely Idiyappa Parambarai and Sarpatta Parambarai in North Chennai, which also showcases the boxing culture in the locality and also the politics being involved in it. Pa. Ranjith shelved his biopic drama based on the life of Birsa Munda, and wrote this script with Karthi in mind, but due to his prior commitments, he later approached Arya to play the lead role. The film was eventually supposed to begin production in during February and March 2020, after the intensive training sessions of the actors being involved in the film, but due to the COVID-19 pandemic induced lockdown, the production delayed further and eventually began in September 2020 which was completed within December 2020, with filming took place for nearly four months in and around North Chennai. The film's technical crew comprises music director Santhosh Narayanan, cinematographer Murali G. and editor Selva R. K. Sarpatta Parambarai was originally scheduled for theatrical release was delayed due to the COVID-19 pandemic, which as a result, the makers opted for a direct-to-digital release, and the streaming rights were acquired by Amazon Prime Video. The film released through the streaming service on 22 July 2021, coinciding the Prime Day celebrations and received critical acclaim praising the characterisation and performances of the lead cast members, direction, story, screenplay, music, cinematography and other major technical aspects of the film. Critics further praised Ranjith for the setting and realistic portrayal of North Madras and the 1970s boxing culture. It was the second most watched regional film on Amazon Prime, only bested by Soorarai Pottru (2020).",2021-12-29T11:16:16Z
408,Shane_T._McCoy,"Shane T. McCoy is an operational photographer for the U.S. Marshals Service, where he started working in 2009. His photos have been published in hundreds of publications worldwide. McCoy is responsible for covering all operational aspects of the multi-mission U.S. Marshals Service, and he has photographed thousands of arrests of people wanted on federal and local warrants. Prior to working for the U.S. Marshals, McCoy spent more than 15 years as a combat photographer for the U.S. Navy. His positions in the Navy also included being the photo editor and lead photojournalist for the Navy's ""All Hands"" magazine for more than five years, video editor for ""All Hands Television"" for more than one year, and director of multimedia for one year. During his time in the Navy, his work took him to 35 countries and multiple active war zones. McCoy's most known series of photos was one that he shot as the first detainees arrived at Guantanamo Bay's Camp X-Ray in 2002. While in the Navy, McCoy won awards in every category of the ""Military Photographer of The Year"" contest, including runner-up ""Military Photographer of the Year"" twice, winning third place three times, and receiving multiple honorable mentions. He also won first place in video editing and graphic design multiple times in military competitions for those categories. McCoy delivered the graduation speech for the Basic Still Photography course at the Defense Information School at Fort Meade, Maryland, in June 2006. During the 13-week course, students are trained to create professional visual information products. McCoy has served as a mentor for the Department of Defense Worldwide Military Photography Workshop since 2004. He is one of the founding staff of the Shoot Off Visual Media Workshops, which are held for government and military photographers. In addition, he was one of the volunteers, known as the ""Black Team"" for the Eddie Adams Workshop for six years.",2021-03-25T19:43:56Z
409,USP6,"Ubiquitin carboxyl-terminal hydrolase 6 (USB6), also termed TRE17 and Tre-2, is a deubiquitinating enzyme that in humans is encoded by the homanid (i.e. found only in primates) USP6 gene located at band 13.2 on the short (i.e. ""p"") arm of chromosome 17 (notated as 17p13.2). Deubiquitinating enzymes (DUBs) are enzymes that act within cells to remove ubiquitins from various functionally important proteins. Ubiquitin enzymes add ubiquitin to these proteins and thereby regulate their cellular location, alter their activity, and/or promote their degradation. By deubiquitinating these proteins, DUBs counter the effects of the ubiquinating enzymes and contribute to regulating the actions of the targeted proteins. In normal adult tissues, USP6 is highly expressed in testicle tissue, modestly expressed in ovarian tissue, and absent or minimally expressed in other tissues. It is also highly expressed in fetal brain tissue. The specific functions of USP6 are poorly defined primarily because its presence is restricted to primates: there are no available animal models to determine the effects of its deletion, although some studies suggest that UPSP6 contributes to normal brain development. In all events, USP6 has gained wide interest because of its abnormally increased expression by the neoplastic cells in various tumors derived from mesenchymal tissue. The USP6 gene associated with tumors is part of a fusion gene. Fusion genes are abnormal and potentially tumor-inducing genes formed by mergers between parts of two different genes as a result of large scale gene mutations such as chromosomal translocations, interstitial deletions, or inversions. For example, the USP6-COL1A1 fusion gene is formed by a translocation between part of the USP6 gene located at band 13.2 on the p arm of chromosome 17 and the COL1A1 gene located at band 21.33 on the q arm of this same chromosome. The USP6 gene has been documented to fuse with any one of scores of other genes and in doing so (as tested in many cases) create a fusion gene that is overproduced and contains high levels of deubiquitinating activity. Studies suggest that USP6-containing fusion genes cause or at least contribute to tumor development by inappropriately activating multiple cell signaling pathways including the Wnt signaling pathway, one of the JAK-STAT signaling pathways (i.e. the Jak1-STAT3 pathway), the c-Jun signaling pathway, and the NF-B signaling pathway. All of these pathways, when inappropriately activated, have been implicated in promoting the development of tumors and cancers. The World Health Organization, 2021, classification of Tumors of Soft Tissue suggests that USP6-containing fusion protein-associated tumors are typically benign and usually self-limited in their growth. Furthermore, high levels of USP6 activity may act to suppress rather than promote tumor development in Ewing sarcoma, a tumor which has USP-containing fusion genes in ~1/3 of cases. Tumor types that are associated with USP6-containng fusion genes and appear to promote their development and/or growth include: * Aneurysmal bone cysts: Found in 59% to 75% * Fibroma of tendon sheaths: Found in 6 out of 9 (67%) tested cases. of cases. * Giant cell reparative granuloma (GCRG): GCRG are regarded as variants of aneurysmal bone cysts that occur in sites other than the jaw. An USP6-containing fusion gene was found in 8 of 9 (89%) GCRG tumors that were located in the hands or feet. * Nodular fasciitis: Found in close to 90% of all cases. * Myositis ossificans and fibro-osseous pseudotumor of digits: The World Health Organization, 2021, classified these two tumors as a single entity in the family of Fibroblastic and myofibroblastic tumors. USP6-containing fusion genes has been found in 8 of 9 (89%) tested cases of these tumors.",2021-10-23T06:45:12Z
410,Lambertseter_Line,"The Lambertseter Line is a line on the Oslo Metro which runs from Brynseng to Bergkrystallen. It further shares track with the Ostensjo Line along the section from Toyen to Brynseng. The line runs through a primary residential area of Nordstrand, serving neighborhoods such as Manglerud, Ryen and Lambertseter. The line is served by Line 4 of the metro, which runs every fifteen minutes. This is supplemented by Line 1 that is extended to Bergkrystallen between 6: 30 and 19 on weekdays, giving a combined frequency of eight trains per hour. Originally the Lambertseter Line was proposed as an extension of the now closed Simensbraten Line. Planning of a metro started in 1946 and instead of running via Ekeberg the Lambertseter Line was to run via Etterstad. Construction was tied with large-scale construction of housing along the route. As the Lambertseter Line could be completed much earlier than the metro's Common Tunnel, the Lambertseter Line was first built as part of the Oslo Tramway. Plans were approved in 1954 and the line opened on 28 April 1957. Until 17 May 1966 it was operated by Oslo Sporveier's SM53 trams and connected to the city center via the Valerenga Line. From 22 May it became the first part of the Oslo Metro. The metro's main depot, Ryen Depot, is situated along the line. The Lambertseter Line received a major overhaul between 2010 and 2013.",2021-10-27T20:27:52Z
411,Wood,"Wood is a porous and fibrous structural tissue found in the stems and roots of trees and other woody plants. It is an organic materiala natural composite of cellulose fibers that are strong in tension and embedded in a matrix of lignin that resists compression. Wood is sometimes defined as only the secondary xylem in the stems of trees, or it is defined more broadly to include the same type of tissue elsewhere such as in the roots of trees or shrubs. In a living tree it performs a support function, enabling woody plants to grow large or to stand up by themselves. It also conveys water and nutrients between the leaves, other growing tissues, and the roots. Wood may also refer to other plant materials with comparable properties, and to material engineered from wood, or woodchips or fiber. Wood has been used for thousands of years for fuel, as a construction material, for making tools and weapons, furniture and paper. More recently it emerged as a feedstock for the production of purified cellulose and its derivatives, such as cellophane and cellulose acetate. As of 2005, the growing stock of forests worldwide was about 434 billion cubic meters, 47% of which was commercial. As an abundant, carbon-neutral renewable resource, woody materials have been of intense interest as a source of renewable energy. In 1991 approximately 3.5 billion cubic meters of wood were harvested. Dominant uses were for furniture and building construction.",2021-12-13T18:35:47Z
412,Rodion_Oslyabya,"Rodion Oslyabya was a Russian monk from Saint Sergius's Trinity Abbey who became famous for his part in the Battle of Kulikovo. Most details of his life are legendary. According to a 15th-century source, he was a nobleman (boyar) rather than a monk. He fought in the Battle on Pyana River, in a rank of tysyachnik (leader of a thousand knights), and survived the defeat. According to hagiography, he accepted vows just prior to Battle of Kulikovo. His relative (some say brother) was Alexander Peresvet, although it is likely that this relationship is merely the product of later hagiographic tradition. Oslyabya reportedly fought and survived the battle of Kulikovo, along with his son Yakov. There's no certainty if he survived the battle. According to some accounts, he did, and later participated in a diplomatic mission to the Byzantine Emperor in 1398. According to other accounts, he was killed in that battle. Oslyabya lies buried at the Theotokos Church in Simonovo, Moscow together with Peresviet. The Russian battleship Oslyabya was named after him.",2020-07-17T01:04:09Z
413,Nicaraguan_Socialist_Party,"The Nicaraguan Socialist Party (Partido Socialista Nicaraguense) is a political party in Nicaragua. Founded in July 1944 by Dr. Mario Flores Ortiz. PSN operated as the official communist party in the country. At the time of its foundation, PSN supported the regime of Anastasio Somoza Garcia. PSN considered that Somoza (nominally a liberal) was an anti-fascist ally. In the mid-1960s the U.S. State Department estimated the party membership to be approximately 250. After the surge of the FSLN (which had its origins in PSN), PSN was gradually side-lined. In 1967 a group of radicals who opted for armed struggle were expelled. They formed the Socialist Workers Party. In 1974 PSN joined UDEL. From 1976 onwards there was a PSN breakaway group, called the Nicaraguan Socialist Party (de los Sanchez). Towards the end of the Somoza regime, PSN constructed the Organizacion Militar del Pueblo (Military Organization of the People). OMP carried out a few attacks against the regime. In 1990 PSN joined hands with right-wing forces in the National Opposition Union to topple the Sandinista government. PSN still exists, but is no longer a communist party per se. PSN publishes El Popular. For the 2006 Nicaraguan general election, it joined with the Sandinista Renovation Movement.",2021-12-12T08:59:27Z
414,Koparkhairane_railway_station,"Koparkhairane is a railway station on the Harbour line of the Indian Mumbai Suburban Railway network In Navi Mumbai, Maharashtra, India. Koparkhairane is local train railway station is on the Thane-Turbhe-Nerul/Vashi Railway Line which was commissioned on 9 November 2004. It is situated at a distance of 12 km from and 7 km from. The railway station is located in Sector 8A of the node. It is accessible from both the Thane-Belapur road on the eastern side and the Kopar Khairane node on the western side. Koparkhairane is the fifth railway station on the Thane-Koparkhairane-Vashi/Nerul Rail Corridor, a 23-km-long corridor connecting Thane with Navi Mumbai. As of 2008, there were seventeen services a day on this rail line in either direction. They are proposed to be expanded in future. Currently (since JAN 2009) there are 45 services on either side from Vashi and Thane. It takes less than twenty minutes to reach Thane. And also 16 services on either side from Nerul and Thane started since JAN 2009. It takes hardly 15 minutes to reach Nerul. Also (since JAN 2009) two services on either side from and Thane have started - it just takes thirty-eight minutes to reach Panvel. Stationboard - Koparkhairane",2021-03-23T07:47:23Z
415,Electric_strike,"An electric strike is an access control device used for door frames. It replaces the fixed strike faceplate often used with a latch (also known as a keeper). Like a fixed strike plate, it normally presents a ramped or beveled surface to the locking latch allowing the door to close and latch just like a fixed strike would. However, an electric strike's ramped surface can, upon command, pivot out of the way when the lock on the door is in the locked position and the door is opened, allowing a user to pull/push the door to open it without operating the mechanical lock or using a mechanical key. After the door is opened past the keeper, the keeper returns to its standard position and re-locks when power is removed or applied, depending upon the strike's configuration. Electric strikes are generally available in three configurations: * Fail-secure. Also called fail-locked or non-fail safe. In this configuration, applying electric current to the strike will cause it to unlock. In this configuration, the strike would remain locked in a power failure, but typically the mechanical lock can still be used to open the door from the inside for egress from the secure side. These units can be powered by alternating current, which will cause the unit to buzz, or DC power, which offers silent operation, except for a ""click"" while the unit is powered. * Fail-safe. Also called fail-open. In this configuration, applying electric current to the strike will cause it to lock. It operates the same as a magnetic lock would. If there is a power failure, the door opens merely by being pushed or pulled. A new trend is a strike that is quickly reversible from fail safe to fail secure (and back again if needed). Some manufacturers require the opening of the solenoids, but others allow the reversing of the function within seconds (usually take less than 10 seconds) with only the movement of two external screws or a mechanical unlocking accessory which is directly accessible when the door is open. This is exactly the same principle as a child safety door lock which is installed on car doors. * Hold-open. In this configuration, an electric current is applied to the strike, causing it to unlock and remain unlocked until it is used. As soon as the strike has been used, it goes back to standard locked position. This is used in many residential, commercial and industrial applications, the Hold-open function ease usage because the powering of the strike and the opening of the strike do not need to be exactly synchronized. Electric strikes are sometimes equipped with buzzers that allow someone outside the door to hear when the door is open. The buzzing noise is typically made by applying alternating current (AC) to the strike instead of direct current (DC). When using a DC powered strike, a buzzer accessory can be added to create the buzzing noise, if desired. There are many manufacturers of electric strikes, and there are many things that have to be considered when buying one, i.e., type of jamb, type of locking hardware, whether one requires fail-secure, fail-safe or hold-open function, length of the latch, depth of jamb, voltage requirements and the length of the faceplate. In some cases, it is a good option to choose a magnetic lock. Before using a magnetic lock, the Fire Marshal or appropriate authority should be consulted. There are emergency egress issues that must be addressed before using a magnetic lock.",2021-11-24T20:23:33Z
416,California_State_Route_103,"State Route 103 (SR 103) is a state highway in the U.S. state of California that forms part of the Terminal Island Freeway in Los Angeles and Long Beach. It runs from State Route 47 near Terminal Island north to State Route 1 (Pacific Coast Highway) in Long Beach. At the south end of SR 103, the Terminal Island Freeway runs south with SR 47 over the Commodore Schuyler F. Heim Bridge to its end at Ocean Boulevard on Terminal Island, at the former Long Beach Naval Shipyard. SR 47 then turns west there to its end at Interstate 110. Beyond SR 1, the freeway is owned by the City of Long Beach to its end at Willow Street. For a time, this segment had the unusual unsigned designation of State Route 103U, with the U signifying ""un-relinquished"", because the state legislature had removed this segment from the state highway system in 1983 but the City of Long Beach did not agree to take it over until 2000. The portion is still signed as part of SR 103 instead of SR 103U. SR 103 does not directly connect to any other freeways. It was originally planned to continue north to the Interstate 710 and Interstate 405 interchange. The Terminal Island Freeway is heavily used by trucks carrying cargo to and from the Port of Los Angeles and Port of Long Beach. Because of its isolation from residential and business areas, and the industrial-looking neighborhood it runs through, the freeway is frequently used to film freeway scenes for major motion pictures. Terminator 2: Judgment Day, Mr. & Mrs. Smith, and The Fast and the Furious were three movies that used it for location purposes.",2021-07-22T03:37:18Z
417,Porgy_and_Bess,"Porgy and Bess is an English-language opera by American composer George Gershwin, with a libretto written by author DuBose Heyward and lyricist Ira Gershwin. It was adapted from Dorothy Heyward and DuBose Heyward's play Porgy, itself an adaptation of DuBose Heyward's 1925 novel of the same name. Porgy and Bess was first performed in Boston on September 30, 1935, before it moved to Broadway in New York City. It featured a cast of classically trained African-American singers--a daring artistic choice at the time. After an initially unpopular public reception, a 1976 Houston Grand Opera production gained it new popularity, and it is now one of the best known and most frequently performed operas. The libretto of Porgy and Bess tells the story of Porgy, a disabled black street beggar living in the slums of Charleston. It deals with his attempts to rescue Bess from the clutches of Crown, her violent and possessive lover, and Sportin' Life, her drug dealer. The opera plot generally follows the stage play. In the years following Gershwin's death, Porgy and Bess was adapted for smaller-scale performances. It was adapted as a film Porgy and Bess in 1959. Some of the songs in the opera, such as ""Summertime"", became popular and are frequently recorded. In the late 20th and early 21st centuries, the trend has been toward productions with greater fidelity to Gershwin's original intentions. Smaller-scale productions also continue to be mounted. A complete recorded version of the score was released in 1976; since then, it has been recorded several times.",2021-11-13T12:55:28Z
418,Norwegian_National_Road_41,"Norwegian National Road 41 (Rv 41; also known as the Telemarksveien) is a Norwegian national road that runs through Vestfold og Telemark and Agder counties in Norway. The road runs between the village of Brunkeberg in Kviteseid municipality in Vestfold og Telemark county in the north and Timenes in Hanes in the city of Kristiansand in Agder county in the south. The long road connects to the European route E134 highway in the north and to the European route E18 highway in the south. The road runs for in Agder county and in Vestfold og Telemark county. The southern half of the road runs along the river Tovdalselva and the lake Herefossfjorden, and it is located in a fault zone called the Kristiansand-Porsgrunn grabenen. The road passes through these villages in Kristiansand: Grovikheia and Tveit. The road passes through these villages in Birkenes: Mollestad, Birkeland, Sore Herefoss, and Herefoss. In Birkenes, it also passes by the Herefossfjorden and it has junctions with the Norwegian County Road 404 and Norwegian County Road 406. The road passes through the village of Hynnekleiv in Froland. The Sorlandsbanen railway line follows the road for about in northern Birkenes and Froland. The road passes through these villages in Amli: Dolemo, Eppeland, and Amli. The road passes through these villages in Nissedal: Treungen, Kyrkjebygda, and Nordbygdi. The road passes through these villages in Kviteseid: Eidstod, Kviteseid, and Brunkeberg.",2020-11-29T02:56:46Z
419,Marymoor_Park,"Marymoor Park, located on the north end of Lake Sammamish in Redmond, Washington, is King County's largest, oldest, and most popular park, with more than 3 million annual visitors coming to roam its. Among recreational activities available are various sports facilities, rock climbing, a 40-acre off-leash dog park and a velodrome. It is also one end of the Sammamish River Trail, a biking and walking trail. In addition, a radio control aircraft flying field and a pet memorial garden are within the park's boundaries. The historic Willowmoor farm and Clise Mansion lie at the western edge of the park, along the Sammamish River. The farm and mansion were created in the early 1900s by James Clise, a banker. The landscaping was designed by the Olmsted Brothers. The mansion is on the National Register of Historic Places. Ralph Dodd and two of his brothers, Dean & Lloyd Dodd were partners with Walter Nettleton in operating a large dairy farm at Willowmoor farm from 1930 - 1964. The brothers renamed the farm Marymoor in honor of Walter's young daughter, Mary Nettleton, who died in a bicycle accident. Although all 6 of Ralph Dodd's brothers were happily married, Ralph remained single. Ralph considered the children of Bellevue's Kemper Freeman to be his family, having lived at Marymoor when the Freeman's resided there. The park is home to a summer concert series known as Concerts at Marymoor, produced by AEG Live, which invites popular artists every year. The park also hosts movies at Marymoor every summer. At the western end of the park, 2.1 acres are used by the Marymoor Community Gardener's Association, one of the oldest public gardens in the country. In February 2003, King County added a one dollar parking fee to offset budget reductions. Marymoor has a 40-acre off-leash dog area, where dogs can play in fields or swim in the Sammamish Slough.",2021-04-14T19:26:59Z
420,Waste_minimisation,"Waste minimisation is a set of processes and practices intended to reduce the amount of waste produced. By reducing or eliminating the generation of harmful and persistent wastes, waste minimisation supports efforts to promote a more sustainable society. Waste minimisation involves redesigning products and processes and/or changing societal patterns of consumption and production. The most environmentally resourceful, economically efficient, and cost effective way to manage waste often is to not have to address the problem in the first place. Managers see waste minimisation as a primary focus for most waste management strategies. Proper waste treatment and disposal can require a significant amount of time and resources; therefore, the benefits of waste minimisation can be considerable if carried out in an effective, safe and sustainable manner. Traditional waste management focuses on processing waste after it is created, concentrating on re-use, recycling, and waste-to-energy conversion. Waste minimisation involves efforts to avoid creating the waste during manufacturing. To effectively implement waste minimisation the manager requires knowledge of the production process, cradle-to-grave analysis (the tracking of materials from their extraction to their return to earth) and details of the composition of the waste. The main sources of waste vary from country to country. In the UK, most waste comes from the construction and demolition of buildings, followed by mining and quarrying, industry and commerce. Household waste constitutes a relatively small proportion of all waste. Industrial waste is often tied to requirements in the supply chain. For example, a company handling a product may insist that it should be shipped using particular packing because it fits downstream needs.",2021-12-25T23:26:53Z
421,2007_Senegalese_Senate_election,"Indirect Senate elections were held in Senegal on 19 August 2007. Over 13, 000 MPs, local and municipal councillors were eligible to vote in this election, in which 35 of the Senate's 100 members were chosen across the country's 35 districts; President Abdoulaye Wade nominated the other 65 members. Unlike other elections held in Senegal since 2000, the Senegalese Democratic Party (PDS) of President Wade did not take part in the election as part of the Sopi Coalition, but instead ran independently. The PDS received 8, 177 of the 9, 624 valid votes, a majority of 85%, and won all but one of the seats. Turnout was 73.3%, with 9, 815 of the eligible 13, 384 voters participating; 191 of the votes were deemed invalid. The single seat not won by the PDS was the seat from Velingara Department; it was won by And-Jef/African Party for Democracy and Socialism (AJ/PADS). AJ/PADS received 736 total votes, the second highest number. Five other groups participated but did not win seats: the Union of Democratic Forces (UFD) received 251 votes, the Authentic Socialist Party (PSA) won 134 votes, the Bloc of Gainde Centrists (BCG) won 44 votes, Taaru Senegal-Taaru Afrik/Movement for Self-Management Socialism (TS-TA/MSA) won 40 votes, and the Bloc for the Reinforcement of Democracy in Senegal (BRDS) won 7 votes. Most of the main opposition parties boycotted the senatorial election, as they did the June 2007 National Assembly election. The results were confirmed by the Constitutional Council on August 28, 2007, and the Senate was installed on September 26. Former National Assembly President Pape Diop, one of the appointed Senators, was elected President of the Senate on October 3, receiving the votes of 99 of the 100 Senators.",2021-12-19T10:07:04Z
422,0_Avenue,"0 Avenue is a road in the Lower Mainland, British Columbia straddling the Canada-United States border, stretching from Surrey to Abbotsford. The road runs parallel to the physical border between Canada and the United States. The road begins near the Peace Arch Border Crossing, and continues eastward for, with gaps around the Pacific Highway and Lynden-Aldergrove Border Crossings. Boundary Road on the US side runs for 1.5 miles along 0 Avenue and again one mile to the west, with many cameras watching the border, before the U.S. road ends at the Lynden-Aldergrove Border Crossing. 0 Avenue continues west along the northern border of Peace Arch Historical State Park to Peace Arch Crossing. Small pedestrian bridges cross a trench on the border. At the eastern end of 0 Avenue, the road turns north. The road is a haven for smugglers, even though the border controls have tightened up since the September 11 attacks. The first known drug tunnel along the Canada-United States border was found east of the Lynden-Aldergrove crossing in 2005. Some asylum seekers have also tried to move to Canada from the U.S. via 0 Avenue.",2021-10-19T15:56:56Z
423,Eleventh_Doctor,"The Eleventh Doctor is an incarnation of the Doctor, the protagonist of the BBC science fiction television programme Doctor Who. He is played by Matt Smith in three series as well as five specials. As with previous incarnations of the Doctor, the character has also appeared in other Doctor Who spin-offs. The Eleventh Doctor has been very well received by fans of the show and critics often credit Smith's portrayal of the character with achieving the ""near-impossible"" task of replacing David Tennant in the role. Within the series' narrative, the Doctor is a centuries-old alien Time Lord from the planet Gallifrey who travels in time and space in the TARDIS, frequently with companions. At the end of life, the Doctor regenerates; as a result, the physical appearance and personality of the Doctor changes. Smith's incarnation is a quick-tempered but compassionate character whose youthful appearance is at odds with his more discerning and world-weary temperament. This incarnation's main companions included feisty Scot Amy Pond (Karen Gillan), her husband Rory Williams (Arthur Darvill) and the mysterious Clara Oswald (Jenna-Louise Coleman). He also frequently appeared alongside River Song (Alex Kingston), a fellow time traveller with whom he shared a romantic storyline, and he was the last Doctor to appear alongside the long-serving companion Sarah Jane Smith (Elisabeth Sladen) prior to the actress' death, featuring in two episodes of the spin-off programme The Sarah Jane Adventures.",2021-12-21T16:37:41Z
